"Transaction_ID,Product_Key,Supplier_Key,Date_Key,Quantity_Sold,Quantity_Ordered,Actual_Lead_Time_Days"
"TXN000579,P001,S04,20260414,42,105,19"
"TXN000580,P002,S01,20260429,19,130,5"
"TXN000581,P004,S04,20260719,22,192,23"
"TXN000582,P003,S04,20250531,56,119,20"
"TXN000583,P002,S04,20250524,33,177,12"
"TXN000584,P003,S02,20260723,64,175,4"
"TXN000585,P001,S03,20250208,25,110,3"
"TXN000586,P005,S04,20250419,21,129,18"
"TXN000587,P005,S02,20261124,22,170,7"
"TXN000588,P003,S02,20250211,61,150,5"
"TXN000589,P005,S01,20250705,41,126,5"
"TXN000590,P002,S03,20260202,64,194,4"
"TXN000591,P003,S03,20250811,42,175,7"
"TXN000592,P004,S01,20260926,16,71,8"
"TXN000593,P002,S03,20250513,79,132,5"
"TXN000594,P002,S01,20250612,77,190,9"
"TXN000595,P002,S02,20250803,5,127,4"
"TXN000596,P004,S02,20250823,62,144,3"
"TXN000597,P001,S04,20261020,7,158,22"
"TXN000598,P005,S01,20260811,67,159,5"
"TXN000599,P003,S02,20250109,25,101,4"
"TXN000600,P001,S02,20250315,27,152,6"
"TXN000601,P003,S01,20260507,13,150,2"
"TXN000602,P005,S02,20250910,59,191,2"
"TXN000603,P004,S03,20250818,23,112,6"
"TXN000604,P002,S02,20260603,66,77,6"
"TXN000605,P002,S01,20250623,43,95,8"
"TXN000606,P004,S03,20261015,31,77,7"
"TXN000607,P001,S03,20250617,50,51,7"
"TXN000608,P001,S02,20250619,38,176,8"
"TXN000609,P003,S04,20260128,37,66,20"
"TXN000610,P004,S03,20260926,54,108,5"
"TXN000611,P001,S01,20250713,24,181,7"
"TXN000612,P004,S04,20260601,44,126,22"
"TXN000613,P005,S04,20250129,62,180,18"
"TXN000614,P002,S03,20250614,35,164,3"
"TXN000615,P002,S02,20260226,42,146,2"
"TXN000616,P002,S04,20251205,49,154,22"
"TXN000617,P004,S02,20261010,45,73,6"
"TXN000618,P004,S03,20260511,13,84,7"
"TXN000619,P003,S01,20251231,13,51,7"
"TXN000620,P002,S04,20251208,67,82,15"
"TXN000621,P003,S01,20260515,26,125,2"
"TXN000622,P002,S02,20261019,20,135,7"
"TXN000623,P003,S02,20260526,36,187,8"
"TXN000624,P003,S01,20251123,70,130,6"
"TXN000625,P005,S03,20250805,18,111,3"
"TXN000626,P003,S03,20251028,42,92,6"
"TXN000627,P004,S04,20250512,12,170,14"
"TXN000628,P003,S04,20250311,25,108,12"
"TXN000629,P002,S03,20250909,60,58,5"
"TXN000630,P003,S03,20260219,50,126,6"
"TXN000631,P001,S01,20260321,47,112,5"
"TXN000632,P002,S02,20250701,50,101,6"
"TXN000633,P001,S02,20250616,52,72,4"
"TXN000634,P002,S04,20250401,74,79,19"
"TXN000635,P004,S03,20261215,35,70,5"
"TXN000636,P004,S01,20260615,37,92,5"
"TXN000637,P004,S04,20250208,48,184,20"
"TXN000638,P001,S01,20250506,75,65,8"
"TXN000639,P005,S03,20260327,12,72,6"
"TXN000640,P002,S03,20250622,77,136,7"
"TXN000641,P004,S03,20261015,6,80,6"
"TXN000642,P002,S02,20250808,21,170,6"
"TXN000643,P001,S03,20260930,56,118,8"
"TXN000644,P005,S04,20250227,49,183,26"
"TXN000645,P001,S02,20261022,41,164,8"
"TXN000646,P002,S01,20260421,46,108,5"
"TXN000647,P005,S04,20260401,48,195,23"
"TXN000648,P005,S04,20251227,42,126,21"
"TXN000649,P001,S01,20250101,10,187,4"
"TXN000650,P004,S02,20260122,72,56,7"
"TXN000651,P002,S04,20251214,55,86,14"
"TXN000652,P003,S04,20250709,39,135,21"
"TXN000653,P003,S04,20260520,62,65,26"
"TXN000654,P001,S02,20250710,61,165,7"
"TXN000655,P002,S02,20260523,77,167,8"
"TXN000656,P002,S02,20260104,10,63,5"
"TXN000657,P001,S04,20260213,17,188,20"
"TXN000658,P002,S03,20250427,63,136,7"
"TXN000659,P004,S01,20250514,34,153,5"
"TXN000660,P001,S03,20250227,6,190,7"
"TXN000661,P004,S02,20260710,62,93,6"
"TXN000662,P002,S04,20261116,40,77,21"
"TXN000663,P001,S04,20261103,76,65,14"
"TXN000664,P002,S03,20250622,49,99,8"
"TXN000665,P001,S03,20250529,13,164,6"
"TXN000666,P002,S01,20250321,69,117,5"
"TXN000667,P004,S04,20250801,54,141,18"
"TXN000668,P004,S03,20250722,36,170,5"
"TXN000669,P002,S01,20250817,47,189,4"
"TXN000670,P001,S02,20261107,58,65,8"
"TXN000671,P003,S03,20250815,51,102,7"
"TXN000672,P004,S02,20261021,18,98,8"
"TXN000673,P004,S01,20260616,52,111,9"
"TXN000674,P003,S02,20260317,59,133,6"
"TXN000675,P002,S04,20260206,33,105,12"
"TXN000676,P001,S04,20250216,51,169,21"
"TXN000677,P002,S02,20250821,67,139,7"
"TXN000678,P005,S04,20251101,23,199,25"
"TXN000679,P004,S01,20260610,13,169,8"
"TXN000680,P005,S04,20250523,41,122,19"
"TXN000681,P004,S02,20260219,56,118,5"
"TXN000682,P004,S02,20260528,61,147,8"
"TXN000683,P005,S02,20260108,32,51,2"
"TXN000684,P005,S03,20260720,40,102,6"
"TXN000685,P002,S02,20250916,68,168,7"
"TXN000686,P005,S01,20261018,22,56,5"
"TXN000687,P002,S04,20260416,39,197,17"
"TXN000688,P002,S04,20250112,72,124,20"
"TXN000689,P002,S03,20251126,43,144,8"
"TXN000690,P004,S03,20251224,12,52,6"
"TXN000691,P004,S01,20260212,19,128,4"
"TXN000692,P005,S02,20261030,11,66,8"
"TXN000693,P004,S03,20260108,21,161,8"
"TXN000694,P005,S04,20250108,68,101,15"
"TXN000695,P004,S03,20250502,16,56,11"
"TXN000696,P001,S03,20251214,60,161,5"
"TXN000697,P001,S02,20261107,50,182,7"
"TXN000698,P005,S03,20250331,51,103,7"
"TXN000699,P004,S01,20261010,20,110,4"
"TXN000700,P004,S04,20261129,73,158,17"
"TXN000701,P002,S02,20251112,6,65,6"
"TXN000702,P003,S04,20250627,58,96,11"
"TXN000703,P005,S01,20260624,31,97,7"
"TXN000704,P003,S01,20250210,35,170,2"
"TXN000705,P003,S03,20261205,45,113,6"
"TXN000706,P005,S03,20260517,40,99,4"
"TXN000707,P004,S03,20250525,51,90,7"
"TXN000708,P005,S04,20250720,47,71,10"
"TXN000709,P003,S01,20261225,69,164,2"
"TXN000710,P004,S02,20260406,54,54,4"
"TXN000711,P001,S03,20260712,5,194,7"
"TXN000712,P005,S04,20260701,76,150,19"
"TXN000713,P005,S03,20250910,61,127,8"
"TXN000714,P004,S01,20260125,20,90,6"
"TXN000715,P001,S02,20260817,32,141,5"
"TXN000716,P001,S01,20250913,26,71,3"
"TXN000717,P004,S04,20261210,45,102,18"
"TXN000718,P002,S03,20260326,23,142,5"
"TXN000719,P005,S01,20250110,54,59,2"
"TXN000720,P005,S04,20250830,63,195,15"
"TXN000721,P003,S03,20250908,73,98,6"
"TXN000722,P004,S02,20250105,38,120,6"
"TXN000723,P003,S01,20250429,43,68,5"
"TXN000724,P003,S03,20260109,78,104,4"
"TXN000725,P001,S03,20250306,11,70,2"
"TXN000726,P005,S03,20250526,56,75,2"
"TXN000727,P003,S03,20250812,64,77,5"
"TXN000728,P001,S01,20250827,56,89,8"
"TXN000729,P004,S03,20250626,28,78,6"
"TXN000730,P003,S04,20251009,30,69,23"
"TXN000731,P005,S01,20250304,14,69,3"
"TXN000732,P003,S03,20250805,21,123,6"
"TXN000733,P004,S01,20261120,6,189,4"
"TXN000734,P003,S04,20260406,31,169,16"
"TXN000735,P005,S04,20260902,77,146,21"
"TXN000736,P001,S01,20250415,75,169,5"
"TXN000737,P005,S03,20250409,52,74,3"
"TXN000738,P001,S03,20260526,78,53,6"
"TXN000739,P002,S04,20260120,13,53,16"
"TXN000740,P005,S03,20260209,27,186,3"
"TXN000741,P005,S04,20260602,75,192,15"
"TXN000742,P004,S03,20260421,77,75,10"
"TXN000743,P003,S04,20261210,31,128,23"
"TXN000744,P001,S02,20261007,75,139,2"
"TXN000745,P001,S03,20260313,47,120,5"
"TXN000746,P004,S03,20250123,11,125,5"
"TXN000747,P004,S03,20260719,67,148,5"
"TXN000748,P003,S01,20261108,48,176,4"
"TXN000749,P003,S03,20261215,43,81,7"
"TXN000750,P005,S01,20260403,44,58,7"
"TXN000751,P002,S01,20250324,11,127,8"
"TXN000752,P003,S04,20250525,74,62,20"
"TXN000753,P004,S01,20250326,29,173,7"
"TXN000754,P003,S01,20250319,63,145,5"
"TXN000755,P001,S02,20260402,17,132,2"
"TXN000756,P002,S03,20250101,66,193,2"
"TXN000757,P005,S01,20250220,12,189,4"
"TXN000758,P001,S03,20261116,49,67,5"
"TXN000759,P001,S01,20261218,22,190,3"
"TXN000760,P002,S04,20260322,64,142,14"
"TXN000761,P005,S02,20260325,64,73,5"
"TXN000762,P004,S01,20260503,6,151,7"
"TXN000763,P005,S03,20250203,70,189,6"
"TXN000764,P003,S04,20251214,18,109,15"
"TXN000765,P001,S03,20250405,52,109,6"
"TXN000766,P003,S04,20250313,60,149,13"
"TXN000767,P004,S02,20260705,16,50,4"
"TXN000768,P003,S04,20250603,59,92,12"
"TXN000769,P005,S03,20250907,32,104,6"
"TXN000770,P003,S03,20261105,8,83,5"
"TXN000771,P004,S01,20260314,40,83,5"
"TXN000772,P004,S04,20250428,54,159,22"
"TXN000773,P004,S03,20251102,7,133,4"
"TXN000774,P005,S01,20250925,5,139,6"
"TXN000775,P004,S02,20250223,21,128,9"
"TXN000776,P001,S03,20250824,75,120,4"
"TXN000777,P004,S01,20260124,66,120,2"
"TXN000778,P003,S03,20260205,52,163,3"
"TXN000779,P003,S04,20260916,66,78,20"
"TXN000780,P003,S01,20251030,73,192,9"
"TXN000781,P005,S04,20250726,23,146,25"
"TXN000782,P003,S02,20250817,38,102,7"
"TXN000783,P005,S04,20260801,53,194,22"
"TXN000784,P005,S01,20250316,51,113,6"
"TXN000785,P004,S03,20260311,54,110,7"
"TXN000786,P001,S01,20250413,30,157,6"
"TXN000787,P004,S04,20260226,60,86,15"
"TXN000788,P004,S04,20261205,18,184,25"
"TXN000789,P005,S03,20251102,29,57,8"
"TXN000790,P005,S02,20250408,8,127,4"
"TXN000791,P003,S01,20251201,36,117,7"
"TXN000792,P003,S03,20260311,69,70,8"
"TXN000793,P004,S03,20260323,65,143,6"
"TXN000794,P002,S03,20251104,24,124,5"
"TXN000795,P002,S01,20250906,78,191,8"
"TXN000796,P003,S01,20250615,14,127,6"
"TXN000797,P002,S01,20260426,38,115,4"
"TXN000798,P003,S02,20251201,65,195,3"
"TXN000799,P005,S03,20260626,31,103,2"
"TXN000800,P004,S04,20250416,44,149,26"
"TXN000801,P001,S04,20260717,69,70,15"
"TXN000802,P004,S03,20250322,37,102,7"
"TXN000803,P003,S04,20250513,72,132,15"
"TXN000804,P003,S02,20250518,75,193,6"
"TXN000805,P004,S02,20250703,13,53,6"
"TXN000806,P003,S01,20260205,20,104,3"
"TXN000807,P002,S01,20251126,9,64,7"
"TXN000808,P002,S01,20260523,27,113,5"
"TXN000809,P003,S01,20250310,47,161,7"
"TXN000810,P003,S01,20260630,61,193,8"
"TXN000811,P002,S04,20250222,55,167,21"
"TXN000812,P003,S04,20260326,17,69,18"
"TXN000813,P003,S01,20250724,28,113,9"
"TXN000814,P004,S02,20250506,15,82,5"
"TXN000815,P001,S04,20250212,56,130,19"
"TXN000816,P002,S02,20250421,21,175,5"
"TXN000817,P004,S02,20261025,41,118,3"
"TXN000818,P001,S03,20250702,17,143,3"
"TXN000819,P003,S03,20250405,66,117,4"
"TXN000820,P003,S01,20260109,12,136,3"
"TXN000821,P004,S02,20260604,60,70,5"
"TXN000822,P003,S04,20251226,74,112,22"
"TXN000823,P005,S03,20261127,48,134,5"
"TXN000824,P004,S03,20251008,64,183,6"
"TXN000825,P001,S02,20250714,45,73,4"
"TXN000826,P004,S03,20250714,25,160,11"
"TXN000827,P002,S03,20261029,46,144,9"
"TXN000828,P004,S04,20250403,78,132,18"
"TXN000829,P003,S02,20261103,78,151,6"
"TXN000830,P003,S03,20250302,33,127,3"
"TXN000831,P005,S02,20260926,69,173,5"
"TXN000832,P005,S03,20250220,21,189,4"
"TXN000833,P005,S04,20260207,34,169,21"
"TXN000834,P001,S02,20250105,30,64,4"
"TXN000835,P005,S03,20260411,57,132,9"
"TXN000836,P001,S04,20260827,23,55,18"
"TXN000837,P005,S03,20261113,57,116,4"
"TXN000838,P001,S02,20260618,21,171,6"
"TXN000839,P004,S03,20260209,50,198,7"
"TXN000840,P004,S02,20260528,57,133,7"
"TXN000841,P003,S02,20261007,68,160,6"
"TXN000842,P001,S03,20250821,49,194,7"
"TXN000843,P002,S04,20260608,53,185,22"
"TXN000844,P003,S01,20251212,23,113,7"
"TXN000845,P004,S04,20250215,75,175,17"
"TXN000846,P001,S04,20260630,69,77,17"
"TXN000847,P005,S03,20250319,41,147,5"
"TXN000848,P002,S04,20261231,74,190,17"
"TXN000849,P004,S04,20250314,30,62,19"
"TXN000850,P003,S01,20250906,6,135,5"
"TXN000851,P001,S04,20250216,63,70,25"
"TXN000852,P002,S01,20250501,9,112,4"
"TXN000853,P001,S03,20250802,41,160,4"
"TXN000854,P005,S01,20250827,35,125,7"
"TXN000855,P003,S02,20250225,52,122,6"
"TXN000856,P001,S02,20251216,10,56,4"
"TXN000857,P004,S01,20250417,19,121,7"
"TXN000858,P003,S02,20250217,19,178,5"
"TXN000859,P004,S03,20260727,65,180,9"
"TXN000860,P001,S02,20251203,20,153,4"
"TXN000861,P003,S01,20250126,24,77,4"
"TXN000862,P004,S03,20250914,48,92,6"
"TXN000863,P005,S02,20250108,46,146,8"
"TXN000864,P005,S03,20260917,50,95,4"
"TXN000865,P001,S01,20250910,38,50,6"
"TXN000866,P003,S02,20261123,68,151,3"
"TXN000867,P002,S03,20261220,33,84,7"
"TXN000868,P003,S03,20251030,7,103,4"
"TXN000869,P005,S02,20261001,13,73,7"
"TXN000870,P004,S03,20250225,79,71,7"
"TXN000871,P002,S03,20261227,79,65,2"
"TXN000872,P001,S01,20260610,29,62,6"
"TXN000873,P002,S01,20260419,46,149,4"
"TXN000874,P001,S01,20250128,50,149,6"
"TXN000875,P002,S01,20250319,77,111,4"
"TXN000876,P001,S01,20250804,63,136,4"
"TXN000877,P001,S01,20260121,25,127,8"
"TXN000878,P002,S02,20251231,78,116,8"
"TXN000879,P002,S01,20261028,26,140,4"
"TXN000880,P001,S03,20260610,33,82,9"
"TXN000881,P005,S02,20261130,67,164,2"
"TXN000882,P002,S03,20251108,77,68,6"
"TXN000883,P003,S01,20250107,65,173,3"
"TXN000884,P004,S01,20250103,68,192,6"
"TXN000885,P001,S03,20260915,73,169,5"
"TXN000886,P001,S03,20251229,44,146,3"
"TXN000887,P004,S03,20260523,79,73,4"
"TXN000888,P005,S04,20251001,5,76,15"
"TXN000889,P004,S04,20260521,69,124,19"
"TXN000890,P002,S04,20250115,66,72,22"
"TXN000891,P004,S04,20250711,58,90,26"
"TXN000892,P001,S02,20260923,64,105,5"
"TXN000893,P004,S01,20260430,50,147,6"
"TXN000894,P003,S03,20250128,9,195,8"
"TXN000895,P002,S01,20261215,26,55,5"
"TXN000896,P004,S03,20250208,57,89,4"
"TXN000897,P001,S01,20250930,74,91,9"
"TXN000898,P002,S02,20250819,36,81,5"
"TXN000899,P001,S04,20250327,15,59,19"
"TXN000900,P005,S01,20260419,14,118,2"
"TXN000901,P003,S03,20250506,43,58,4"
"TXN000902,P005,S01,20260621,35,118,9"
"TXN000903,P003,S02,20250525,16,188,6"
"TXN000904,P004,S02,20260609,42,148,5"
"TXN000905,P002,S01,20250731,71,123,8"
"TXN000906,P004,S04,20250125,70,152,12"
"TXN000907,P003,S03,20260803,56,172,5"
"TXN000908,P003,S02,20260129,9,151,10"
"TXN000909,P003,S02,20250308,15,57,5"
"TXN000910,P001,S01,20250821,29,68,5"
"TXN000911,P002,S02,20250419,39,51,8"
"TXN000912,P004,S02,20250526,39,104,8"
"TXN000913,P004,S03,20250421,26,188,3"
"TXN000914,P005,S04,20250816,41,66,20"
"TXN000915,P003,S03,20250421,59,110,9"
"TXN000916,P003,S04,20260415,79,180,16"
"TXN000917,P003,S03,20250203,76,135,5"
"TXN000918,P004,S01,20260915,68,84,6"
"TXN000919,P005,S02,20260104,24,152,7"
"TXN000920,P001,S04,20260818,8,115,13"
"TXN000921,P002,S01,20260708,22,50,2"
"TXN000922,P001,S02,20260301,55,184,6"
"TXN000923,P004,S02,20260905,72,197,8"
"TXN000924,P003,S02,20260602,24,168,5"
"TXN000925,P002,S03,20261123,13,183,4"
"TXN000926,P004,S01,20251009,30,104,5"
"TXN000927,P004,S01,20251116,29,149,9"
"TXN000928,P004,S02,20260319,72,70,4"
"TXN000929,P002,S04,20251111,45,100,21"
"TXN000930,P002,S01,20260112,63,149,3"
"TXN000931,P005,S03,20251016,49,57,3"
"TXN000932,P005,S04,20260313,45,117,22"
"TXN000933,P001,S04,20261024,42,156,25"
"TXN000934,P002,S04,20251004,23,193,22"
"TXN000935,P002,S04,20261211,18,116,10"
"TXN000936,P002,S01,20260805,25,51,5"
"TXN000937,P005,S02,20260518,19,50,6"
"TXN000938,P004,S04,20260916,7,50,19"
"TXN000939,P003,S03,20260531,41,151,2"
"TXN000940,P005,S03,20251216,50,164,3"
"TXN000941,P002,S02,20260322,20,184,4"
"TXN000942,P005,S01,20251216,18,137,5"
"TXN000943,P001,S02,20260830,13,141,2"
"TXN000944,P002,S04,20261026,11,67,21"
"TXN000945,P001,S01,20250517,18,137,5"
"TXN000946,P002,S01,20250831,10,82,3"
"TXN000947,P005,S04,20260627,19,122,19"
"TXN000948,P004,S03,20250209,56,77,3"
"TXN000949,P003,S04,20250817,76,136,18"
"TXN000950,P001,S02,20260702,38,102,2"
"TXN000951,P005,S04,20250811,5,93,12"
"TXN000952,P004,S03,20250106,73,129,5"
"TXN000953,P005,S04,20251118,24,187,16"
"TXN000954,P001,S02,20260413,11,63,6"
"TXN000955,P003,S02,20250316,11,152,5"
"TXN000956,P005,S03,20250104,54,85,10"
"TXN000957,P002,S02,20261008,6,83,5"
"TXN000958,P004,S02,20250428,51,137,2"
"TXN000959,P005,S04,20260829,18,195,10"
"TXN000960,P004,S01,20260519,35,65,3"
"TXN000961,P002,S02,20260728,54,90,12"
"TXN000962,P003,S02,20260317,65,74,5"
"TXN000963,P003,S03,20250713,45,175,8"
"TXN000964,P002,S03,20261216,18,57,8"
"TXN000965,P004,S04,20260127,9,161,13"
"TXN000966,P005,S04,20250126,79,143,11"
"TXN000967,P002,S02,20260311,9,133,7"
"TXN000968,P001,S01,20250622,68,195,2"
"TXN000969,P004,S01,20251027,33,117,7"
"TXN000970,P003,S04,20261007,79,116,18"
"TXN000971,P002,S03,20251122,9,195,7"
"TXN000972,P003,S02,20260214,40,160,6"
"TXN000973,P004,S02,20250428,23,67,6"
"TXN000974,P003,S01,20261225,68,105,6"
"TXN000975,P002,S04,20250813,26,84,20"
"TXN000976,P004,S01,20260616,38,183,6"
"TXN000977,P001,S01,20250423,60,167,3"
"TXN000978,P002,S04,20250520,21,75,17"
"TXN000979,P005,S03,20260713,60,110,10"
"TXN000980,P002,S02,20250101,21,137,6"
"TXN000981,P004,S03,20250331,78,64,8"
"TXN000982,P002,S04,20261016,22,140,15"
"TXN000983,P001,S04,20251116,49,81,14"
"TXN000984,P001,S02,20260704,60,189,3"
"TXN000985,P005,S03,20250519,54,182,3"
"TXN000986,P003,S02,20260526,62,113,2"
"TXN000987,P004,S01,20250916,22,135,6"
"TXN000988,P004,S01,20261104,11,94,5"
"TXN000989,P003,S01,20261121,14,84,7"
"TXN000990,P001,S03,20250110,73,75,5"
"TXN000991,P001,S01,20250918,7,72,2"
"TXN000992,P002,S02,20261012,48,190,6"
"TXN000993,P005,S03,20250621,74,180,2"
"TXN000994,P005,S02,20250113,18,78,6"
"TXN000995,P005,S04,20250617,8,113,15"
"TXN000996,P002,S03,20261004,22,162,6"
"TXN000997,P005,S02,20260819,56,183,3"
"TXN000998,P003,S02,20251117,42,188,7"
"TXN000999,P002,S03,20251115,24,167,6"
"TXN001000,P003,S04,20260905,48,116,17"
"TXN001001,P002,S03,20251125,55,157,2"
"TXN001002,P005,S01,20260704,23,135,9"
"TXN001003,P003,S01,20260223,72,78,4"
"TXN001004,P003,S04,20260829,70,109,20"
"TXN001005,P003,S02,20250405,17,103,4"
"TXN001006,P002,S02,20260804,66,142,13"
"TXN001007,P004,S02,20251114,65,118,6"
"TXN001008,P005,S03,20250824,34,166,4"
"TXN001009,P003,S03,20251130,34,58,7"
"TXN001010,P004,S04,20260111,55,175,22"
"TXN001011,P005,S01,20260404,52,126,6"
"TXN001012,P005,S02,20250517,37,59,5"
"TXN001013,P003,S01,20260811,78,151,6"
"TXN001014,P003,S03,20260701,23,107,5"
"TXN001015,P002,S03,20260528,75,162,5"
"TXN001016,P004,S03,20251023,61,155,4"
"TXN001017,P004,S01,20251116,23,84,3"
"TXN001018,P003,S04,20260726,45,152,21"
"TXN001019,P005,S04,20251215,46,152,21"
"TXN001020,P003,S03,20250817,56,146,8"
"TXN001021,P005,S02,20250927,8,185,6"
"TXN001022,P005,S01,20251018,8,191,5"
"TXN001023,P003,S03,20261226,9,185,3"
"TXN001024,P001,S01,20250614,45,155,5"
"TXN001025,P004,S01,20250105,65,120,6"
"TXN001026,P005,S04,20260114,79,126,11"
"TXN001027,P005,S03,20250319,59,103,8"
"TXN001028,P001,S04,20260214,79,70,16"
"TXN001029,P002,S03,20260728,17,160,5"
"TXN001030,P001,S01,20250512,18,124,7"
"TXN001031,P001,S04,20260824,64,63,18"
"TXN001032,P005,S01,20250211,76,51,8"
"TXN001033,P004,S03,20250330,29,157,7"
"TXN001034,P001,S02,20260206,48,194,5"
"TXN001035,P002,S04,20251023,14,127,6"
"TXN001036,P003,S04,20251022,75,97,22"
"TXN001037,P001,S01,20260908,54,140,3"
"TXN001038,P001,S01,20260610,48,185,7"
"TXN001039,P002,S02,20261122,18,66,6"
"TXN001040,P004,S04,20260929,19,61,18"
"TXN001041,P001,S03,20260226,20,195,7"
"TXN001042,P001,S03,20250123,6,75,7"
"TXN001043,P004,S04,20260729,34,86,20"
"TXN001044,P002,S04,20250523,34,119,12"
"TXN001045,P001,S04,20261027,35,128,19"
"TXN001046,P004,S02,20250525,24,139,3"
"TXN001047,P001,S03,20250813,53,90,3"
"TXN001048,P003,S03,20260518,39,191,5"
"TXN001049,P005,S01,20260908,27,178,8"
"TXN001050,P003,S01,20250414,65,66,6"
"TXN001051,P001,S04,20250208,59,102,20"
"TXN001052,P002,S01,20250717,71,167,7"
"TXN001053,P005,S02,20261008,12,158,4"
"TXN001054,P003,S03,20260802,44,185,2"
"TXN001055,P004,S03,20260126,63,126,2"
"TXN001056,P002,S01,20250628,36,129,6"
"TXN001057,P003,S04,20260708,11,94,22"
"TXN001058,P004,S01,20260324,6,67,7"
"TXN001059,P001,S04,20260515,10,148,15"
"TXN001060,P004,S02,20250115,40,196,8"
"TXN001061,P003,S03,20260915,36,117,10"
"TXN001062,P003,S02,20261031,49,132,7"
"TXN001063,P001,S03,20251016,46,99,8"
"TXN001064,P004,S02,20260423,57,74,7"
"TXN001065,P004,S01,20250819,13,170,5"
"TXN001066,P001,S02,20260224,79,117,4"
"TXN001067,P004,S02,20250606,79,105,2"
"TXN001068,P001,S01,20260704,53,88,5"
"TXN001069,P002,S03,20260317,6,112,5"
"TXN001070,P003,S03,20250407,71,177,5"
"TXN001071,P002,S01,20260215,15,184,5"
"TXN001072,P005,S02,20251016,54,171,2"
"TXN001073,P005,S02,20250911,39,108,7"
"TXN001074,P005,S02,20250715,19,97,7"
"TXN001075,P001,S04,20260821,79,182,20"
"TXN001076,P004,S03,20260606,35,85,3"
"TXN001077,P002,S02,20260601,66,137,6"
"TXN001078,P002,S03,20260927,32,74,6"
"TXN001079,P002,S02,20250428,29,68,6"
"TXN001080,P002,S01,20250608,29,184,9"
"TXN001081,P005,S01,20250816,79,115,5"
"TXN001082,P002,S03,20250804,5,129,6"
"TXN001083,P004,S03,20261127,63,174,4"
"TXN001084,P005,S01,20250115,73,195,7"
"TXN001085,P002,S04,20250606,78,152,21"
"TXN001086,P001,S01,20261010,46,178,6"
"TXN001087,P003,S02,20250918,38,180,3"
"TXN001088,P003,S04,20250606,70,176,16"
"TXN001089,P003,S01,20250216,22,70,2"
"TXN001090,P005,S04,20251120,9,175,16"
"TXN001091,P002,S04,20261116,24,173,21"
"TXN001092,P005,S04,20250510,70,60,20"
"TXN001093,P004,S03,20260215,79,71,6"
"TXN001094,P001,S01,20250405,66,160,8"
"TXN001095,P001,S03,20260919,36,174,6"
"TXN001096,P003,S03,20251019,62,106,4"
"TXN001097,P003,S02,20251010,54,138,4"
"TXN001098,P003,S02,20250310,42,180,5"
"TXN001099,P002,S04,20261022,59,177,17"
"TXN001100,P004,S04,20250111,32,94,22"
"TXN001101,P004,S02,20250911,78,85,6"
"TXN001102,P004,S02,20260704,26,136,5"
"TXN001103,P004,S01,20250514,47,167,5"
"TXN001104,P003,S04,20261213,40,121,21"
"TXN001105,P001,S04,20250123,56,117,23"
"TXN001106,P003,S02,20251212,40,152,2"
"TXN001107,P004,S01,20251029,32,78,5"
"TXN001108,P003,S02,20251229,62,154,6"
"TXN001109,P004,S02,20260131,40,122,7"
"TXN001110,P005,S03,20250806,74,168,6"
"TXN001111,P001,S04,20250521,13,134,20"
"TXN001112,P005,S01,20260908,25,138,5"
"TXN001113,P002,S03,20250729,68,138,4"
"TXN001114,P003,S04,20260915,65,125,22"
"TXN001115,P002,S02,20260908,44,188,7"
"TXN001116,P003,S01,20261114,60,165,7"
"TXN001117,P005,S04,20260405,8,188,22"
"TXN001118,P004,S02,20251222,35,102,4"
"TXN001119,P004,S03,20251120,31,191,4"
"TXN001120,P003,S01,20250513,62,113,8"
"TXN001121,P004,S04,20250507,29,187,20"
"TXN001122,P005,S03,20250416,73,80,6"
"TXN001123,P004,S02,20260827,74,85,5"
"TXN001124,P005,S02,20260113,9,59,8"
"TXN001125,P002,S04,20250220,12,75,11"
"TXN001126,P005,S02,20250129,13,69,6"
